"Identical","LAB_SEED","Match","Orientation","Orientation1","Orientation2","PPList","Picture1","Picture2","Probe","Target","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","1069","NA","NA","F","F","PP_LIST2.csv","ring.jpg","stove.jpg","NA","NA","100","100","1004.14285714","1004.14285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","898","NA","NA","898","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","37994","32562","22150","34514","38494","37993","6864","37934","38494","39393","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","39893","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","7029","7","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","sutcse.jpg","pumpkin.jpg","NA","NA","100","100","982.25","982.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","829","NA","NA","829","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","39943","32562","22150","34514","40443","39942","6864","37934","40443","41273","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","41773","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","7858","8","yes","1024"
"Y","1069","NA","NA","V","V","PP_LIST2.csv","batV.jpg","batV.jpg","NA","NA","100","100","933.444444444","933.444444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","543","NA","NA","543","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","41821","32562","22150","34514","42321","41819","6864","37934","42321","42865","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","43365","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","8401","9","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST2.csv","fire_extinguisherH.jpg","fire_extinguisherV.jpg","NA","NA","100","100","926.1","926.1","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","860","NA","NA","860","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","43416","32562","22150","34514","43916","43414","6864","37934","43916","44777","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","45277","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","9261","10","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST2.csv","pencilV.jpg","pencilH.jpg","NA","NA","100","100","935.272727273","935.272727273","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","1027","NA","NA","1027","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","45321","32562","22150","34514","45821","45319","6864","37934","45821","46849","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","47349","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","10288","11","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST2.csv","ironV.jpg","ironH.jpg","NA","NA","100","100","929.583333333","929.583333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","867","NA","NA","867","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","47393","32562","22150","34514","47893","47391","6864","37934","47893","48761","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","49261","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","11155","12","yes","1024"
"Y","1069","NA","NA","V","V","PP_LIST2.csv","bowlV.jpg","bowlV.jpg","NA","NA","100","100","909","909","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","662","NA","NA","662","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","49310","32562","22150","34514","49810","49308","6864","37934","49810","50473","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","50973","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","11817","13","yes","1024"
"Y","1069","NA","NA","V","V","PP_LIST2.csv","bookV.jpg","bookV.jpg","NA","NA","100","100","880.357142857","880.357142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","508","NA","NA","508","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","51016","32562","22150","34514","51516","51015","6864","37934","51516","52025","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","52525","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","12325","14","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST2.csv","clothespinH.jpg","clothespinV.jpg","NA","NA","100","100","865.333333333","865.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","655","NA","NA","655","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","52573","32562","22150","34514","53073","52571","6864","37934","53073","53729","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","54229","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","12980","15","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","skirt.jpg","tlphon.jpg","NA","NA","100","100","869.3125","869.3125","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","929","NA","NA","929","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","54274","32562","22150","34514","54775","54273","6864","37934","54775","55705","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","56205","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","13909","16","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST2.csv","tireH.jpg","tireH.jpg","NA","NA","100","100","866.176470588","866.176470588","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","10","0","10","5","0","0","10","10","0","0","10","10","10","10","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","10","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","10","10","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","816","NA","NA","816","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","56252","32562","22150","34514","56752","56251","6864","37934","56752","57569","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","58069","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","14725","17","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","tiger.jpg","wndmil.jpg","NA","NA","100","100","858.277777778","858.277777778","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","11","0","11","5","0","0","11","11","0","0","11","11","11","11","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","11","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","11","11","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","724","NA","NA","724","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","58112","32562","22150","34514","58612","58111","6864","37934","58612","59337","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","59837","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","18","15449","18","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","wndmil.jpg","mitten.jpg","NA","NA","100","100","862.157894737","862.157894737","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","12","0","12","5","0","0","12","12","0","0","12","12","12","12","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","12","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","12","12","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","932","NA","NA","932","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","59880","32562","22150","34514","60380","59879","6864","37934","60380","61313","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","61813","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","19","16381","19","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST2.csv","screwH.jpg","screwH.jpg","NA","NA","100","100","854","854","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","13","0","13","5","0","0","13","13","0","0","13","13","13","13","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","13","0","0","0","0","0","0","0","0","10/01/19 10:43:49","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","13","13","1","5","H:/Research/PSA002003/GBR_006_PP_039.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","699","NA","NA","699","NA","3413","NA","NA","NA","NA","NA","NA","938","NA","15279","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","39","odd","no","no","NA","6863","1620","1623","5361","6856","6856","NA","NA","37934","61857","32562","22150","34514","62357","61856","6864","37934","62357","63057","NA","NA","22150","34501","22161","32560","22161","22161","22150","NA","34515","NA","NA","NA","NA","NA","NA","33062","33062","34001","NA","NA","63557","NA","6865","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","20","17080","20","yes","1024"
