"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"3106","2021/04/28 19:48:43","2021/04/28 19:56:46","00:08:32","USA_011","3099","General Single","none(none)","FINISHED","none"
"2906","2021/04/24 22:00:12","2021/04/24 22:08:15","00:08:54","USA_011","2900","General Single","none(none)","FINISHED","none"
"1285","2021/03/25 01:23:54","2021/03/25 01:31:56","00:09:46","USA_011","1290","General Single","none(none)","FINISHED","none"
"3023","2021/04/25 19:40:22","2021/04/25 19:48:25","00:09:47","USA_011","3017","General Single","none(none)","FINISHED","none"
"1118","2021/03/22 16:44:20","2021/03/22 16:52:22","00:09:53","USA_011","1124","General Single","none(none)","FINISHED","none"
"3081","2021/04/27 20:54:18","2021/04/27 21:04:22","00:10:12","USA_011","3075","General Single","none(none)","FINISHED","none"
"2910","2021/04/24 22:58:43","2021/04/24 23:08:45","00:10:23","USA_011","2904","General Single","none(none)","FINISHED","none"
"1502","2021/03/28 23:44:15","2021/03/28 23:54:17","00:10:37","USA_011","1507","General Single","none(none)","FINISHED","none"
"1092","2021/03/21 20:18:41","2021/03/21 20:28:43","00:10:41","USA_011","1098","General Single","none(none)","FINISHED","none"
"1540","2021/03/31 16:57:06","2021/03/31 17:07:09","00:10:45","USA_011","1545","General Single","none(none)","FINISHED","none"
"1119","2021/03/22 17:10:05","2021/03/22 17:20:07","00:10:45","USA_011","1125","General Single","none(none)","FINISHED","none"
"1786","2021/04/13 17:55:30","2021/04/13 18:05:34","00:10:49","USA_011","1785","General Single","none(none)","FINISHED","none"
"965","2021/03/19 04:28:48","2021/03/19 04:38:52","00:10:51","USA_011","971","General Single","none(none)","FINISHED","none"
"831","2021/03/14 22:19:39","2021/03/14 22:29:41","00:11:01","USA_011","837","General Single","none(none)","FINISHED","none"
"1081","2021/03/21 02:41:39","2021/03/21 02:51:44","00:11:06","USA_011","1087","General Single","none(none)","FINISHED","none"
"1798","2021/04/14 05:17:20","2021/04/14 05:27:23","00:11:08","USA_011","1797","General Single","none(none)","FINISHED","none"
"1679","2021/04/09 18:34:43","2021/04/09 18:44:46","00:11:10","USA_011","1682","General Single","none(none)","FINISHED","none"
"3108","2021/04/28 21:11:48","2021/04/28 21:21:50","00:11:13","USA_011","3101","General Single","none(none)","FINISHED","none"
"984","2021/03/19 15:58:44","2021/03/19 16:08:46","00:11:16","USA_011","990","General Single","none(none)","FINISHED","none"
"2367","2021/04/17 21:52:37","2021/04/17 22:02:40","00:11:22","USA_011","2361","General Single","none(none)","FINISHED","none"
"1795","2021/04/13 22:23:51","2021/04/13 22:33:54","00:11:24","USA_011","1794","General Single","none(none)","FINISHED","none"
"1138","2021/03/23 05:30:49","2021/03/23 05:40:51","00:11:25","USA_011","1144","General Single","none(none)","FINISHED","none"
"2905","2021/04/24 21:08:32","2021/04/24 21:18:34","00:11:30","USA_011","2899","General Single","none(none)","FINISHED","none"
"1261","2021/03/24 17:33:02","2021/03/24 17:43:06","00:11:33","USA_011","1266","General Single","none(none)","FINISHED","none"
"2743","2021/04/21 22:36:33","2021/04/21 22:46:35","00:11:45","USA_011","2737","General Single","none(none)","FINISHED","none"
"963","2021/03/19 02:24:01","2021/03/19 02:34:04","00:11:47","USA_011","969","General Single","none(none)","FINISHED","none"
"3090","2021/04/28 06:39:58","2021/04/28 06:50:02","00:11:51","USA_011","3083","General Single","none(none)","FINISHED","none"
"1104","2021/03/22 01:43:59","2021/03/22 01:54:02","00:11:53","USA_011","1110","General Single","none(none)","FINISHED","none"
"2912","2021/04/25 01:07:09","2021/04/25 01:17:11","00:11:55","USA_011","2906","General Single","none(none)","FINISHED","none"
"2911","2021/04/24 23:41:29","2021/04/24 23:53:32","00:12:05","USA_011","2905","General Single","none(none)","FINISHED","none"
"3112","2021/04/28 22:58:01","2021/04/28 23:10:05","00:12:08","USA_011","3105","General Single","none(none)","FINISHED","none"
"960","2021/03/19 00:44:47","2021/03/19 00:56:50","00:12:08","USA_011","966","General Single","none(none)","FINISHED","none"
"1038","2021/03/20 18:23:47","2021/03/20 18:35:51","00:12:33","USA_011","1044","General Single","none(none)","FINISHED","none"
"1176","2021/03/23 21:16:56","2021/03/23 21:29:01","00:12:40","USA_011","1182","General Single","none(none)","FINISHED","none"
"1837","2021/04/15 21:48:19","2021/04/15 22:00:21","00:12:45","USA_011","1834","General Single","none(none)","FINISHED","none"
"1569","2021/04/02 21:28:50","2021/04/02 21:40:53","00:12:54","USA_011","1573","General Single","none(none)","FINISHED","none"
"961","2021/03/19 01:32:43","2021/03/19 01:44:47","00:13:03","USA_011","967","General Single","none(none)","FINISHED","none"
"2742","2021/04/21 22:25:35","2021/04/21 22:37:37","00:13:05","USA_011","2736","General Single","none(none)","FINISHED","none"
"1555","2021/04/01 16:23:34","2021/04/01 16:35:36","00:13:08","USA_011","1559","General Single","none(none)","FINISHED","none"
"1087","2021/03/21 05:06:11","2021/03/21 05:18:13","00:13:11","USA_011","1093","General Single","none(none)","FINISHED","none"
"1336","2021/03/26 02:46:04","2021/03/26 02:58:08","00:13:12","USA_011","1341","General Single","none(none)","FINISHED","none"
"1056","2021/03/21 00:04:42","2021/03/21 00:16:45","00:13:19","USA_011","1062","General Single","none(none)","FINISHED","none"
"3089","2021/04/28 04:14:24","2021/04/28 04:26:27","00:13:26","USA_011","3082","General Single","none(none)","FINISHED","none"
"1337","2021/03/26 03:21:45","2021/03/26 03:33:47","00:13:26","USA_011","1342","General Single","none(none)","FINISHED","none"
"1722","2021/04/11 02:27:19","2021/04/11 02:39:22","00:13:50","USA_011","1725","General Single","none(none)","FINISHED","none"
"1101","2021/03/21 21:44:14","2021/03/21 21:56:16","00:13:58","USA_011","1107","General Single","none(none)","FINISHED","none"
"3017","2021/04/25 19:12:21","2021/04/25 19:26:24","00:14:21","USA_011","3011","General Single","none(none)","FINISHED","none"
"1128","2021/03/22 20:23:17","2021/03/22 20:37:20","00:14:22","USA_011","1134","General Single","none(none)","FINISHED","none"
"1047","2021/03/20 22:57:09","2021/03/20 23:11:11","00:14:27","USA_011","1053","General Single","none(none)","FINISHED","none"
"1677","2021/04/09 15:02:16","2021/04/09 15:16:53","00:14:43","USA_011","1680","General Single","none(none)","FINISHED","none"
"2522","2021/04/19 13:04:54","2021/04/19 13:18:57","00:14:53","USA_011","2516","General Single","none(none)","FINISHED","none"
"959","2021/03/19 00:36:10","2021/03/19 00:50:19","00:15:01","USA_011","965","General Single","none(none)","FINISHED","none"
"2704","2021/04/21 12:43:55","2021/04/21 12:57:59","00:15:21","USA_011","2698","General Single","none(none)","FINISHED","none"
"1556","2021/04/01 17:14:13","2021/04/01 17:28:15","00:15:21","USA_011","1560","General Single","none(none)","FINISHED","none"
"1824","2021/04/15 02:12:40","2021/04/15 02:26:43","00:15:33","USA_011","1822","General Single","none(none)","FINISHED","none"
"1528","2021/03/30 14:57:23","2021/03/30 15:13:25","00:16:05","USA_011","1533","General Single","none(none)","FINISHED","none"
"1331","2021/03/25 21:47:05","2021/03/25 22:03:08","00:16:20","USA_011","1336","General Single","none(none)","FINISHED","none"
"1463","2021/03/27 22:36:52","2021/03/27 22:52:55","00:17:21","USA_011","1468","General Single","none(none)","FINISHED","none"
"1116","2021/03/22 15:45:28","2021/03/22 16:05:31","00:20:11","USA_011","1122","General Single","none(none)","FINISHED","none"
"1127","2021/03/22 19:21:49","2021/03/22 19:41:57","00:20:35","USA_011","1133","General Single","none(none)","FINISHED","none"
"1505","2021/03/29 02:38:53","2021/03/29 02:59:03","00:20:59","USA_011","1510","General Single","none(none)","FINISHED","none"
"1042","2021/03/20 21:11:49","2021/03/20 21:47:54","00:36:08","USA_011","1048","General Single","none(none)","FINISHED","none"
"1175","2021/03/23 18:36:36","2021/03/23 19:44:44","01:08:32","USA_011","1181","General Single","none(none)","FINISHED","none"